business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
8A5LSwsKK5vXDH1M3_Tf1w,"The Ritz-Carlton Bacara, Santa Barbara",8301 Hollister Ave,Santa Barbara,CA,93117,34.4345451317,-119.9206727994,3.5,1383,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '4', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False'}","Restaurants, Beauty & Spas, American (New), Event Planning & Services, Hotels, Massage, Resorts, Day Spas, Hotels & Travel, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
kvvQoiwCk3TzyYGh9B7m_Q,Pacifica Suites,5490 Hollister Ave,Santa Barbara,CA,93111,34.436448,-119.815963216,3.5,183,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
hMi8sXXPj_AwwfsEJ4RZgA,Urban Wine Trail,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,8,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Wineries, Wine Tours, Food, Tours, Arts & Entertainment, Hotels & Travel, Wine Tasting Room",
FH1x4vQom0CwuOy5Af8b5Q,Dollar Car Rental,500 Fowler Rd,Santa Barbara,CA,93117,34.4250786,-119.8365193,1.5,16,1,,"Car Rental, Hotels & Travel",
-1g8Qb6t_mSX_ak1thMmrQ,FreeWalkingTourSB,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,48,1,,"Tours, Historical Tours, Hotels & Travel, Walking Tours","{'Monday': '11:0-13:0', 'Tuesday': '11:0-13:0', 'Wednesday': '11:0-13:0', 'Thursday': '11:0-13:0', 'Friday': '14:0-16:0', 'Saturday': '11:0-13:0', 'Sunday': '11:0-13:0'}"
MJUtzKFelmsnlm225BwnGw,Strictly Vacations,1117 State St,Santa Barbara,CA,93101,34.4225802,-119.7040291,4.5,9,1,,"Travel Services, Hotels & Travel","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
pfl45YV5Us5NvDm5cLremw,Lavender Inn by the Sea,206 Castillo St,Santa Barbara,CA,93101,34.4097626481,-119.6982318921,4.5,165,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
asTtYoDxkcGXeSgthPHRcA,Casa del Herrero,1387 E Valley Rd,Montecito,CA,93108,34.435421,-119.63643,4.5,17,1,{'GoodForKids': 'False'},"Public Services & Government, Botanical Gardens, Hotels & Travel, Historical Tours, Architectural Tours, Tours, Museums, Landmarks & Historical Buildings, Arts & Entertainment","{'Wednesday': '13:45-15:30', 'Saturday': '13:45-15:30'}"
zsk5qJ179aZvgtz62JCj7A,Santa Barbara Bikes To Go,736 Carpinteria St,Santa Barbara,CA,93103,34.4192625,-119.6786045,5.0,91,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Historical Tours, Bike Rentals, Mountain Biking, Active Life, Bike tours, Fitness & Instruction, Tours, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '9:0-12:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
WshEBfK1zO4Px2z7JpEb-w,Fremont Campground,3505 Paradise Rd,Santa Barbara,CA,93105,34.5437413,-119.7906887,3.5,51,1,,"Campgrounds, Hotels & Travel",
nJp-4Qb_eeXWnojBcM3hBQ,Motel 6 Santa Barbara - Beach,443 Corona Del Mar,Santa Barbara,CA,93103,34.4180701,-119.6709256,3.0,129,1,"{'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'""}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
dGXnIfdT_8IJZbHF_-i-Sg,Brasil Stone,1233 De La Vina St,Santa Barbara,CA,93101,34.4218431,-119.7079663,2.5,11,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Building Supplies, Hotels & Travel, Shopping, Cabinetry, Kitchen & Bath, Masonry/Concrete, Car Rental, Home & Garden, Countertop Installation","{'Monday': '0:0-0:0', 'Tuesday': '9:30-17:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-17:0', 'Friday': '9:0-17:0', 'Saturday': '11:0-15:0'}"
8STwsocW1ar2SeXPYTSeWQ,A and J Limousine,4067 State St,Santa Barbara,CA,93110,34.4399656,-119.7583375,4.5,17,1,,"Limos, Transportation, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
VT2nc3I6tfXiX73b4m2cDA,Vacation Rental Estates,,Santa Barbara,CA,93101,34.420334,-119.7107494,3.0,6,1,,"Hotels & Travel, Vacation Rental Agents","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0'}"
CpmxcFYs8ukYdeXg0SgtmQ,Enterprise Rent-A-Car,500 James Fowler Rd,Santa Barbara,CA,93117,34.425093,-119.836519,3.5,27,1,,"Hotels & Travel, Car Rental","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-18:0'}"
lBbgr4T-xqyx5cT5IT864Q,Lions Park,6197 Casitas Pass Rd,Carpinteria,CA,93013,34.4020369497,-119.4902873186,5.0,20,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'""}","Hotels, Hotels & Travel, Event Planning & Services, Active Life, Venues & Event Spaces, Parks, Wedding Planning","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}"
s6-pwQHhvnyeMmyhROvvgA,Hotel Goleta,5650 Calle Real,Real Goleta,CA,93117,34.441815,-119.821008,2.0,45,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3'}","Hotels, Hotels & Travel, Event Planning & Services",
69O7BOmGCpfZ9tzQdLtnjw,Oasis Inn and Suites,3344 State St,Santa Barbara,CA,93105,34.4407031024,-119.7364400687,2.5,103,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel",
A9NqmUP1L3eU40a64q5Kdw,Kimpton The Goodland,5650 Calle Real,Goleta,CA,93117,34.4415625291,-119.8209244457,3.5,444,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}","Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
wN5Vqclm9BRS4tpvt9sEBA,Villa Elegante,402 Orilla Del Mar,Santa Barbara,CA,93103,34.418065,-119.673137,5.0,5,1,"{'WiFi': ""u'free'""}","Hotels & Travel, Vacation Rentals","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}"
zVwnTKz7JIOoN-MbbQMzYA,Eat This Shoot That!,200 Stearns Wharf,Santa Barbara,CA,93101,34.409215,-119.685157,5.0,80,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True'}","Wine Tours, Food Tours, Tours, Restaurants, Food, Arts & Entertainment, Hotels & Travel, Walking Tours","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}"
ijU7hEUbD1Nq7KKbi4nyeQ,I Bike Santa Barbara Wine Country Tours,113 Harbor Way,Santa Barbara,CA,93109,34.4037623,-119.6942723,5.0,79,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Wine Tours, Bike tours, Mountain Biking, Bike Rentals, Wineries, Arts & Entertainment, Tours, Food, Fitness & Instruction, Active Life","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
OK9oMtAqZ2w5a6SzSKUsug,SB Party Limo,,Santa Barbara,CA,93111,34.4630827,-119.8062912,2.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'True'}","Party Bus Rentals, Event Planning & Services, Wine Tours, Tours, Limos, Transportation, Hotels & Travel","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}"
DFEfjbZSMgXoft88GXZM1Q,Silk Road Transportation and Wine Tours,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,51,1,"{'WiFi': ""u'no'"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Airports, Transportation, Event Planning & Services, Party Bus Rentals, Tours, Wine Tours, Limos, Hotels & Travel, Town Car Service, Airport Shuttles","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
jD2NHBHssaxUgwqRVhpZDg,Santa Barabara Checker Cab,5949 Hollister Ave,Goleta,CA,93117,34.435651,-119.829807,1.5,8,1,"{'WiFi': ""u'no'""}","Hotels & Travel, Taxis, Transportation","{'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
zJwqFobi_WTkVpufCYgl6w,Hertz Rent A Car,16 South La Cumbre Rd,Santa Barbara,CA,93105,34.439957,-119.751396,3.5,10,1,,"Car Rental, Hotels & Travel","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '9:0-12:0'}"
XIY-M3bfZgYwFwU-NrDgvQ,Off The Vine Wine Tours,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,5,1,,"Tours, Hotels & Travel, Wine Tours",
lePpoZDJ_U7LIopHpr5zRA,Extended Stay America - Santa Barbara - Calle Real,4870 Calle Real,Santa Barbara,CA,93111,34.443471,-119.7915028,2.5,124,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Real Estate, Hotels, Event Planning & Services, Home Services, Hotels & Travel, Apartments","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
lNECraPTMtUPDJPjmF0tVA,Crocodile Restaurant & Bar,2819 State St,Santa Barbara,CA,93105,34.438204,-119.725019,4.0,119,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BikeParking': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': None}""}","Hotels & Travel, Event Planning & Services, American (New), Italian, Hotels, Restaurants, Pizza, Breakfast & Brunch, Bars, Nightlife","{'Monday': '8:30-21:30', 'Tuesday': '8:30-21:30', 'Wednesday': '8:30-21:30', 'Thursday': '8:30-21:30', 'Friday': '8:30-21:30', 'Saturday': '8:30-21:30', 'Sunday': '8:30-21:30'}"
x9j8foV5RoVN_DLZOrVdhg,American Airlines,500 James Fowler Rd,Santa Barbara,CA,93117,34.4250786,-119.8365193,1.5,14,1,,"Transportation, Hotels & Travel, Airlines",
geKBfuHkJFpQttIFfPHrmg,Eos Transportation,500 Anacapa St,Santa Barbara,CA,93101,34.4181245,-119.694345,4.5,80,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'paid'""}","Limos, Food, Tours, Taxis, Airport Shuttles, Hotels & Travel, Wineries, Transportation, Arts & Entertainment, Event Planning & Services, Party Bus Rentals, Public Transportation","{'Monday': '23:30-0:0', 'Tuesday': '23:30-0:0', 'Wednesday': '23:30-0:0', 'Thursday': '23:30-0:0', 'Friday': '23:30-0:0', 'Saturday': '23:30-0:0', 'Sunday': '23:30-0:0'}"
6FxMUTdTeCTJOrBKFDd-og,Helping Hands Group,"23 Hitchcock Way, Unit D",Santa Barbara,CA,93105,34.439403,-119.7443535231,4.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True'}","Transportation, Retirement Homes, Health & Medical, Home Health Care, Hotels & Travel","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
xuhCaQ1gnWyHY0tFSsrh2g,Santa Barbara Art Glass,706 E Mason St,Santa Barbara,CA,93103,34.420602099999996,-119.6820294,5.0,204,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'BusinessAcceptsBitcoin': 'False'}","Event Planning & Services, Art Galleries, Education, Arts & Crafts, Arts & Entertainment, Tours, Kids Activities, Hotels & Travel, Party & Event Planning, Active Life, Art Tours, Art Schools, Art Classes, Hot Tub & Pool, Specialty Schools, Home Decor, Home & Garden, Glass Blowing, Shopping","{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0'}"
Zprp-p1zmyL3-DRM3fG92A,Harbour House Inn,104 Bath St,Santa Barbara,CA,93101,34.4101551,-119.6935351,5.0,13,1,,"Hotels & Travel, Vacation Rentals, Event Planning & Services, Hotels",
j11iE1PozOKiUxhH_fT-VQ,The Country House by Upham Hotel,1323 De La Vina St,Santa Barbara,CA,93101,34.4224957,-119.7089747,4.0,20,0,,"Hotels, Hotels & Travel, Event Planning & Services",
sHwHKUBKYe2PPvgyc361yw,Hotel Californian,36 State St,Santa Barbara,CA,93101,34.4132794,-119.6898862,3.5,162,1,"{'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'""}","Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
jX1kNhinDzathM9gLumIjA,"Brisas Del Mar, Inn at the Beach",223 Castillo St,Santa Barbara,CA,93101,34.4101247243,-119.6972139087,4.5,194,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
uf7ubtoT85HSXp9xhPcHhg,Luxe Transportation,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,34,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'""}","Party Bus Rentals, Event Planning & Services, Tours, Transportation, Limos, Wine Tours, Hotels & Travel","{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-2:0', 'Saturday': '8:0-2:0', 'Sunday': '8:0-2:0'}"
QNilrbTi8912ye2ztnBMpA,DeeTours of Santa Barbara,,Santa Barbara,CA,93190,34.42,-119.7,5.0,188,1,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'""}","Limos, Transportation, Arts & Entertainment, Hotels & Travel, Local Flavor, Food, Wine Tours, Wineries, Tours","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
kN1Z5QTAPqDgi-GG1sqacA,Santa Barbara Trolley,1 Garden St,Santa Barbara,CA,93101,34.4143026,-119.6871537,4.5,71,1,{'BusinessAcceptsCreditCards': 'True'},"Event Planning & Services, Wine Tours, Limos, Tours, Hotels & Travel, Transportation, Bus Tours, Historical Tours, Party Bus Rentals, Public Transportation","{'Thursday': '10:0-15:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-15:0', 'Sunday': '10:0-15:0'}"
6-_lHkiCLUP5lOe1bp_6hA,El Prado Inn,1601 State St,Santa Barbara,CA,93101,34.4269842,-119.71010390000001,2.5,21,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels & Travel, Event Planning & Services, Hotels",
yf8D-FOLj8dyUM1zyQUlgQ,Avis Rent A Car,500 James Fowler Rd,Santa Barbara,CA,93117,34.4250786,-119.8365193,2.5,14,1,,"Hotels & Travel, Car Rental","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
dC4Ahv-Q7t77b4fQpvptCw,Paradise Retreats,16 E Arellaga St,Santa Barbara,CA,93101,34.4274395,-119.7089011,3.5,181,1,"{'ByAppointmentOnly': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Vacation Rentals, Property Management, Hotels & Travel, Home Services, Vacation Rental Agents, Real Estate","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
9NfPTgy_L9X57ep_Wq13Iw,Condor Express Whale Watching,301 W Cabrillo Blvd,Santa Barbara,CA,93101,34.40829,-119.6914691,4.5,82,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Whale Watching Tours, Hotels & Travel, Event Planning & Services, Boating, Active Life, Tours, Boat Charters","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}"
NNWK_6F59pT3i_Uo6gbQfg,Avis Rent A Car System,5940 Olney St,Goleta,CA,93117,34.4299339,-119.8298273,3.5,7,1,,"Hotels & Travel, Car Rental",
7v0y0ugH4r0lLp7z4Z6bsg,The Sandman Inn,3714 State St,Santa Barbara,CA,93105,34.4405065,-119.7433042,3.0,139,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels, Bed & Breakfast, Hotels & Travel","{'Monday': '6:0-6:0', 'Tuesday': '6:0-6:0', 'Wednesday': '6:0-6:0', 'Thursday': '6:0-6:0', 'Friday': '6:0-6:0', 'Saturday': '6:0-6:0', 'Sunday': '6:0-6:0'}"
UjOq8dBVNv9weHrVDqm3kQ,Hotel Milo Santa Barbara,202 W Cabrillo Blvd,Santa Barbara,CA,93101,34.4104385376,-119.6920394897,3.0,825,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True'}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
USTRt6TuX7cs_xRsOP9ZJw,Paradise Retreats Property Management,18 E Arrellaga St,Santa Barbara,CA,93101,34.427536,-119.708918,3.0,13,1,,"Apartments, Property Management, Home Services, Real Estate, Vacation Rentals, Hotels & Travel",
FKvoasWkQD1ZGtNCR71_mA,Paradise Cab,5081 Alvarado Rd,Carpinteria,CA,93013,34.406381,-119.514081,2.5,9,1,,"Taxis, Hotels & Travel, Transportation, Airport Shuttles","{'Monday': '6:0-2:0', 'Tuesday': '6:0-2:0', 'Wednesday': '6:0-2:0', 'Thursday': '6:0-2:0', 'Friday': '6:0-2:0', 'Saturday': '6:0-2:0', 'Sunday': '6:0-2:0'}"
clR4TxO8xgQrifYzJQ9OJg,De La Vina Inn,1323 De La Vina St,Santa Barbara,CA,93101,34.422435,-119.708952,4.5,22,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'WheelchairAccessible': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True'}","Hotels, Vacation Rentals, Event Planning & Services, Hotels & Travel, Bed & Breakfast, Venues & Event Spaces","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '9:0-0:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}"
vS77hUaSZFfoohTTvdAtnw,Thrifty Car Rental,5971 Placencia St,SANTA BARBARA AP,CA,93117,34.426379,-119.8295899,2.0,14,1,,"Hotels & Travel, Car Rental","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}"
Ji3_qwy36vG5_2Q4EONE_w,United Airlines,500 James Fowler Rd,Santa Barbara,CA,93117,34.4250786,-119.8365193,2.0,17,1,,"Airlines, Transportation, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
xZlP6e7S2RdWu5eB-fuNKw,Motel 6,5550 Carpinteria Ave,Carpinteria,CA,93013,34.393225,-119.51035,2.5,175,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'RestaurantsPriceRange2': '2'}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3ltmlZnGkqWKb8UBRsL1eg,MTD Transit Center,1020 Chapala St,Santa Barbara,CA,93101,34.4210461,-119.7034734,2.0,13,1,,"Public Transportation, Transportation, Hotels & Travel",
